# Band 3B   Etalon 2A   Slice 1
# Distortion map version 7B.05.01 - date 2019-03-21
# Trace (isoalpha): Take pixel trace along specified slice, specified alpha position trace is built by taking the pixel in every detector row with alpha value closest to the one specified 
# xpos[i] = np.argmin(alpha_img[i,:])+funcs.find_nearest(alpha_img[i,:][(slice_img[i,:]!=0)],alpha_pos)
#    alpha       x  y      center         FWHM          skewness
0.0  992  32  31.682155333199294  3.018494148740171  0.018350328892273695
0.0  994  67  66.6539462035733  3.0543094798069035  -0.04432404491691625
0.0  995  101  101.29894123721085  2.865905087178362  0.032675862153835625
0.0  997  135  135.03405353957368  2.8586943953296213  -0.017975605360160397
0.0  998  168  168.40135672041254  2.809580546003474  0.002955863483628816
0.0  999  201  201.05417937294794  2.7189946164378966  -0.012992833611391271
0.0  1000  233  233.18149727639343  2.833337419450743  0.005164264594742449
0.0  1001  265  264.7106713236264  2.6295773671834013  -0.012690256887972214
0.0  1002  296  295.6773472033153  2.6190793780781405  -0.009352789698208732
0.0  1003  326  326.15208212889246  2.690570655168017  0.004838326453498897
0.0  1003  356  356.1587109510465  2.5779132224217847  -0.006352483791228941
0.0  1004  386  385.5486379551043  2.618560555095314  -0.009787967085235905
0.0  1004  415  414.5507031940377  2.642580782881055  -0.02448880844186918
0.0  1004  443  443.0593528320059  2.695317646970807  -0.016717202999511134
0.0  1004  471  471.1322494491808  2.763381811979798  -0.0019796285699102867
0.0  1004  499  498.62525067923025  2.5104125781807625  -0.016135907647559067
0.0  1005  526  525.6826533623735  2.7429656226070165  -0.007694786729265488
0.0  1004  552  552.4754943085287  2.7713184108438327  -0.0228212604280727
0.0  1004  579  578.6893073383096  2.849600028923078  -0.029737459484503417
0.0  1004  605  604.5477725234774  2.8463725805343074  -0.026463794015310405
0.0  1004  630  629.9861017177797  2.8944338238477485  -0.011799265256724261
0.0  1004  655  654.9698493227991  3.0254070459388913  -0.010699670840028161
0.0  1003  680  679.7199660248509  2.949567598766862  -0.00400063811040332
0.0  1003  704  703.9302631656752  3.0212587165356126  -0.017574957955244372
0.0  1002  728  727.9671667706255  3.0378630159914337  -0.009960748057567236
0.0  1002  752  751.519063197897  3.0336808654803917  0.0021986327006514616
0.0  1001  775  774.8001070764752  3.084043236837033  -0.01827506397088898
0.0  1001  798  797.684395379292  3.0026240623469675  -0.01240588798629327
0.0  1000  820  820.309529305774  3.0044795300919986  -0.036818396107762344
0.0  999  843  842.7098326155298  3.0504997381565317  -0.03389306667777878
0.0  999  865  864.688609215562  3.0853930445346123  -0.03261862184696739
0.0  998  886  886.4382615631671  2.867545040456662  -0.010433246962386811
0.0  997  908  907.968945177122  2.8330673177235894  0.0017456388096790624
0.0  996  929  929.1694920880066  2.9153865372120435  -0.014981066569942431
0.0  995  950  950.1241740911556  2.8699503150596684  -0.017474100348850784
0.0  994  971  970.817456883971  2.8879888284998287  -0.02090884995624412
0.0  993  991  991.3323577920447  2.817527018277133  0.00732659479354317
0.0  992  1012  1011.520239069108  2.7512676501985425  0.0023037735022991683
-2.4520421149677842  1000  31  31.0784480116783  3.067049034381462  0.03295140401171523
-2.4520421149677842  1002  66  66.13435433811486  2.890338564282274  -0.003055164455887944
-2.4520421149677842  1004  101  100.55188969662204  2.9907171826066588  -0.009139962292854182
-2.4520421149677842  1005  134  134.44006574100433  2.7059173237853997  0.0034127911256261042
-2.4520421149677842  1006  168  167.6885559418266  2.8453148765711376  0.004835512459084326
-2.4520421149677842  1008  200  200.30957180196518  2.5786450484846455  0.012093103975360302
-2.4520421149677842  1009  232  232.32465498457012  2.565594227704082  -0.02943289627363101
-2.4520421149677842  1009  264  263.9929746121127  2.6837315101296895  0.02812073206243102
-2.4520421149677842  1010  295  294.8687134283805  2.696396882648969  -0.019105292802971362
-2.4520421149677842  1011  325  325.36161116445516  2.712111978438429  0.024889264595799532
-2.4520421149677842  1011  355  355.3549761954859  2.6204541738745775  0.029110450809859013
-2.4520421149677842  1012  385  384.64663855349613  2.6181848987857848  -0.039204588030304376
-2.4520421149677842  1012  414  413.6725120892734  2.658183532191174  0.0007204712397167141
-2.4520421149677842  1012  442  442.1767598946702  2.6281170966778973  0.0068790819423718355
-2.4520421149677842  1013  470  470.04048806013884  2.6501050320553077  -0.01854783164660745
-2.4520421149677842  1013  498  497.6324864528543  2.6893463163663682  0.013709516878185673
-2.4520421149677842  1013  525  524.6754845293348  2.790798809824537  -0.020248553526009357
-2.4520421149677842  1013  551  551.366521213501  2.835670935278131  0.009080845982788655
-2.4520421149677842  1013  578  577.588355260767  2.8569719693709885  -0.0021320786246290546
-2.4520421149677842  1012  604  603.5222492972464  2.8552609090395435  -0.006709143159605621
-2.4520421149677842  1012  629  628.8589531272795  2.9760207259673734  -0.03149610190494091
-2.4520421149677842  1012  654  653.8812321668414  2.9736648721798247  -0.010701002772354503
-2.4520421149677842  1012  678  678.4532235716172  2.9608447469072416  -0.02323723161315357
-2.4520421149677842  1011  703  702.8243129455869  3.0850467710604335  -0.012319878148407353
-2.4520421149677842  1011  727  726.7014038649783  3.160857106497815  0.0003808249778081444
-2.4520421149677842  1010  750  750.2932010707618  3.0635133988974985  -0.021490439422587528
-2.4520421149677842  1010  773  773.449769476383  3.1570060969085034  -0.04863156827027692
-2.4520421149677842  1009  796  796.4516042768195  3.027288452386756  -0.017399225344357037
-2.4520421149677842  1008  819  819.1231098133221  3.083885093294157  -0.011724397551054082
-2.4520421149677842  1008  841  841.3576512468345  3.0250283935152993  -0.025922825723318173
-2.4520421149677842  1007  863  863.3775026443061  2.9683492277803225  -0.02173475309228446
-2.4520421149677842  1006  885  885.1603627222523  2.9823929824026436  -0.011288293533578124
-2.4520421149677842  1005  907  906.6406302695744  2.931506973361593  -0.019642707188872875
