# Band 1B   Etalon 1B   Slice 20
# Distortion map version 06.04.00 - date 2018-10-16
# Trace (isoalpha): Take pixel trace along specified slice, specified alpha position trace is built by taking the pixel in every detector row with alpha value closest to the one specified 
# xpos[i] = np.argmin(alpha_img[i,:])+funcs.find_nearest(alpha_img[i,:][(slice_img[i,:]!=0)],alpha_pos)
#    alpha       x  y      center         FWHM          skewness
0.0  97  5  5.03589413868  8.54680544895  0.181485864695
0.0  97  13  12.9031505956  7.84239165577  0.0739162894534
0.0  97  21  20.9239910343  8.1942308645  0.0748505028508
0.0  98  29  29.0310395643  8.81911600376  0.0754806600518
0.0  98  37  37.1669815686  9.87725177832  0.10738086104
0.0  98  45  45.3930218343  10.8546313537  0.151856052779
0.0  98  53  53.701618489  13.2586022283  0.195692889046
0.0  98  62  61.6741854459  13.3419438365  -0.00207504115743
0.0  98  70  69.9859662731  15.2967005155  0.0629217149001
0.0  98  78  78.0289327691  0.427311499004  0.128630296009
0.0  98  86  85.9350258115  0.473860649133  0.114534853117
0.0  98  94  93.922269799  0.540036141944  0.0996923990298
0.0  98  102  102.178539594  0.474981709512  0.108837273455
0.0  99  110  110.376857144  0.422436898762  0.123110188949
0.0  99  119  119.066460864  0.330858742726  0.174229931841
0.0  99  127  127.741532218  0.333871444881  0.161993342681
0.0  99  136  136.352316938  12.6081162638  0.205393520177
0.0  99  145  145.087694057  11.1888210877  0.15461682832
0.0  99  154  153.763016  10.493093004  0.0745673594502
0.0  99  162  162.744605706  0.265959512448  0.241955253099
0.0  99  171  171.562226455  10.6669825271  0.19693243441
0.0  99  180  180.402544387  10.4578604316  0.162809363531
0.0  99  189  189.143850893  10.6011460851  0.114138129843
0.0  99  198  197.902661903  11.2545385143  0.0450794169221
0.0  99  207  206.744938909  11.9870208458  0.0252679398393
0.0  99  215  215.837413512  0.33080540153  0.166413728666
0.0  100  224  224.295331362  14.5839368936  0.176677403338
0.0  100  233  233.129137106  0.336590188923  0.174054302301
0.0  100  242  241.839496859  12.7699002143  0.12870988197
0.0  100  251  250.725252266  11.4134372178  0.0999685283878
0.0  100  260  259.935002324  10.0856459683  0.135467099736
0.0  100  269  269.189480723  8.7658278541  0.165771632211
0.0  100  278  278.691496766  9.84142841776  0.203436894424
0.0  100  288  287.805873933  8.24487077967  0.0627099491546
0.0  100  297  297.422225305  9.17423895504  0.143056225719
0.0  100  307  306.671731811  8.47724800994  0.0117586734398
0.0  100  316  316.358626554  10.2491936292  0.116129839003
0.0  100  326  325.641833269  9.57460354913  -0.0015850182057
0.0  100  335  335.130992076  10.0539561893  0.114107655939
0.0  100  344  344.778651951  0.318348821468  0.187601892405
0.0  100  354  354.00478606  11.1475876449  0.117374932415
0.0  100  363  363.536805967  14.0663344077  0.184175986065
0.0  100  373  372.923312191  11.8217460391  0.0922436922454
0.0  100  383  382.521128669  9.46060005118  0.0668280404125
0.0  100  392  392.686443889  0.157287332228  0.19685170306
0.0  101  402  402.456020695  9.58548733449  0.161582742872
0.0  101  412  412.575758847  0.120542612283  0.160218263424
0.0  101  422  422.728108142  9.0327640562  0.162290349917
0.0  101  433  432.684930042  9.01453667209  0.0203591238929
0.0  101  443  442.990945876  9.75411546455  0.0495297628734
0.0  101  453  453.345979908  10.2426153336  0.0824542139309
0.0  101  463  463.760144564  11.2049974486  0.14858142181
0.0  101  474  473.817095386  12.2588881944  0.0019984872891
0.0  101  484  484.247452408  13.6802875752  0.08198669343
0.0  101  494  494.701563262  16.3697261918  0.15836611022
0.0  101  505  504.60677783  16.4647395366  0.0214694309179
0.0  101  515  514.895874014  16.8516670982  0.0790316449817
0.0  101  525  525.404401606  0.415089622713  0.150009843289
0.0  101  536  535.640586477  13.9603668444  0.049560922457
0.0  101  546  546.577329367  0.21155530563  0.149321449893
0.0  101  557  557.507726165  12.3397535077  0.137567753155
0.0  101  568  568.523210414  0.159767097708  0.137063738148
0.0  101  579  579.643195787  0.175801586753  0.125208788003
0.0  101  591  590.611824333  11.0558947334  0.0214289756854
0.0  101  602  601.972978183  11.0213400495  0.0558861045181
0.0  101  613  613.382924274  12.3406036972  0.085971953821
0.0  101  625  624.59393165  11.352072341  0.00912895400949
0.0  101  636  636.161808786  11.5005432822  0.0688693867376
0.0  101  647  647.857718602  0.198774871846  0.141530775952
0.0  101  659  659.369339042  13.3940439887  0.0772785042231
0.0  100  671  670.916962345  12.47345101  0.029605262438
0.0  100  682  682.991852281  0.496917502886  0.161774244274
0.0  100  694  694.531243443  16.3156296476  0.102398950111
0.0  100  706  706.050683142  16.8220755576  0.0428153592732
0.0  100  718  717.526620993  14.9848140549  -0.0146686485395
0.0  100  729  729.244652213  0.534284190626  0.12910702807
0.0  100  741  740.710251196  17.1780724338  0.046723974174
0.0  100  753  752.241178517  15.2252314405  0.018468641535
0.0  100  765  764.176361818  13.4129955617  0.0105500659407
0.0  100  777  776.328691537  11.8464645014  0.0234935939251
0.0  100  789  788.5113911  10.3082687595  0.0387276195672
0.0  100  801  800.8852135  9.12371342257  0.080860680126
0.0  100  813  813.345135364  8.17951597872  0.118549453265
0.0  100  826  825.696705521  7.48092235851  0.0606754336415
0.0  100  838  838.291268564  6.84298826473  0.103252355945
0.0  99  851  850.939807742  6.43887106145  0.0759120778662
0.0  99  864  863.630495221  5.85413091795  0.0453517844071
0.0  99  876  876.418527418  5.58424439521  0.0748396437629
0.0  99  889  889.220032919  5.25957600031  0.0545749937455
0.0  99  902  902.080829982  5.13690044704  0.033479928188
0.0  99  915  915.018336855  4.91826509225  0.0149586173326
0.0  99  928  928.048726129  4.84011976858  0.0143944386782
0.0  99  941  941.127100289  4.70438584236  0.0156522836931
0.0  99  954  954.302290061  4.72820289529  0.03532664563
0.0  98  968  967.6284139  4.463749721  -0.00607609656478
0.0  98  981  980.982961899  4.213018371  0.0291053321148
0.0  98  994  994.403901177  4.21477974836  0.0623269282826
0.0  98  1008  1007.89056101  3.86869539737  0.0489132296605
-1.39185942067  90  5  5.48076846807  0.265609039761  0.301022768361
-1.39185942067  90  13  13.2766599603  7.96665317791  0.148585668954
-1.39185942067  90  21  21.384577152  8.18188773136  0.157960898764
-1.39185942067  90  29  29.5308124346  0.121222201234  0.177143572593
-1.39185942067  90  37  37.7801341565  0.30718697935  0.262433625462
-1.39185942067  90  46  45.7497370289  10.5665743884  0.0150192885559
-1.39185942067  91  54  54.0657231413  0.154504842576  0.075857915816
-1.39185942067  91  62  62.3604319303  14.1347107189  0.136866533381
-1.39185942067  91  70  70.4504658994  17.3515246928  0.14791452988
-1.39185942067  91  78  78.5748141665  0.490042951214  0.105880678046
-1.39185942067  91  87  86.4904689369  21.2842698515  0.0529255169634
-1.39185942067  91  95  94.4434083757  0.527312461654  0.113840125773
-1.39185942067  91  102  102.306746217  0.509535822052  0.100472348827
-1.39185942067  91  111  110.682911456  16.6828592333  0.0995683215348
-1.39185942067  91  119  119.314345913  15.6332178328  0.159568804229
-1.39185942067  91  128  127.887712639  12.661732237  0.114830269845
-1.39185942067  91  137  136.59982898  0.136760635195  0.0490235235387
