# Band 3B   Etalon 2A   Slice 10
# Distortion map version 7B.05.01 - date 2019-03-21
# Trace (isoalpha): Take pixel trace along specified slice, specified alpha position trace is built by taking the pixel in every detector row with alpha value closest to the one specified 
# xpos[i] = np.argmin(alpha_img[i,:])+funcs.find_nearest(alpha_img[i,:][(slice_img[i,:]!=0)],alpha_pos)
#    alpha       x  y      center         FWHM          skewness
0.0  906  19  18.812387902575367  2.9580130237231366  -0.027894756123190832
0.0  907  54  54.313065719097025  3.009189752195546  -0.03041719042263859
0.0  909  89  89.25009125167306  2.964157606236256  0.01610935456324991
0.0  910  124  123.47410437483184  2.849517514850689  -0.001939796673942744
0.0  912  157  157.14170769500518  2.7977243284821043  0.005967156858160909
0.0  913  190  190.11520813991248  2.6985475146544218  -0.01525031782999936
0.0  914  223  222.58795842190312  2.8042623899041246  -0.012447381362009085
0.0  915  254  254.47807267333468  2.6275811959335442  -0.028290571536968175
0.0  915  286  285.8983981774009  2.6786720506247548  -0.02134701848839265
0.0  916  317  316.70180970892267  2.7504000319358965  -0.02364218384055003
0.0  917  347  346.93841652594693  2.7242635151474133  -0.02855962145730632
0.0  917  377  376.7718874668733  2.75609250589099  -0.03477170174077439
0.0  917  406  406.1344850463911  2.6996661825495494  -0.011612314334323028
0.0  918  435  434.82072538695155  2.7607507353243363  -0.04269387441646475
0.0  918  463  463.26981406147644  2.7834603849262294  0.008055544115488162
0.0  918  491  491.12695512479496  2.784953732983354  -0.002393681149162385
0.0  918  518  518.516506062851  2.791208023039985  -0.03161101546971574
0.0  918  546  545.5622179004548  2.878424325940159  -0.0023589068212110146
0.0  918  572  572.1140059235746  2.8712680816740885  -0.008174057173723976
0.0  918  598  598.2230106098954  2.9421033919542197  -0.023952414684745328
0.0  918  624  623.9205570838061  2.9725169540356546  -0.025071771604561154
0.0  917  649  649.3598940349443  3.035888267867904  -0.01086411121819697
0.0  917  674  674.272228838642  3.033712251752604  -0.017923495752391095
0.0  917  699  698.7574390191802  3.102664713904801  -0.032653234847672435
