# Band 2B   Etalon 1A   Slice 17
# Distortion map version 06.04.00 - date 2018-10-09
# Trace (isoalpha): Take pixel trace along specified slice, specified alpha position trace is built by taking the pixel in every detector row with alpha value closest to the one specified 
# xpos[i] = np.argmin(alpha_img[i,:])+funcs.find_nearest(alpha_img[i,:][(slice_img[i,:]!=0)],alpha_pos)
#    alpha       x  y      center         FWHM          skewness
0.0  948  11  11.1543903972  2.07047530909  0.0798460966005
0.0  948  25  24.5530607059  1.74933419777  0.07484975966
0.0  949  38  38.2125693178  1.84488485752  0.0698511319008
0.0  950  52  51.964552964  1.88179778933  0.040541998817
0.0  950  66  65.6402386415  1.85148293523  0.0231193503644
0.0  951  80  79.6577937304  1.89042208198  0.0250936654339
0.0  952  94  93.8039577326  1.89882980262  0.041345288368
0.0  952  108  107.857641139  1.91106898853  0.0391982595326
0.0  953  122  122.268444808  1.86419318372  0.0815114468305
0.0  954  137  136.62992388  1.96101117018  0.0193897600715
0.0  954  151  151.209339507  1.87729453885  0.0811572563094
0.0  955  166  165.982192718  1.89674559925  0.0719160550256
0.0  955  181  180.655645054  1.80746004217  0.0179404077242
0.0  956  196  195.731348854  1.88884436115  0.00678024291072
0.0  956  211  210.702339681  1.91189811552  -0.0135555316293
0.0  957  226  226.066750461  2.02713605856  0.0166652600165
0.0  957  241  241.338539082  2.02104789781  0.0146582256955
0.0  958  257  256.9253336  2.07169290008  0.00104210426798
0.0  958  272  272.49947769  2.04779375248  0.034333772569
0.0  958  288  288.323363994  2.24738253066  0.066242270601
0.0  959  304  304.243016037  2.16183652797  0.0779395858707
0.0  959  320  320.261023299  2.1490564464  0.099142962424
0.0  960  337  336.560816468  2.08506887274  0.0656747617957
0.0  960  353  352.880345875  2.21369360045  0.0430771421664
0.0  960  369  369.392885943  2.20604512138  0.0548350665842
0.0  960  386  386.020738509  2.37173326033  -0.0384369040689
0.0  961  403  402.982351397  2.42134659446  -0.0257327991165
0.0  961  420  419.958595067  2.44884682625  -0.0340456857434
0.0  961  437  437.08528883  2.55032652312  -0.0244085136062
0.0  961  454  454.388562177  2.52185465416  -0.00610419430541
0.0  961  472  471.827273068  2.61165723118  -0.000228723828059
0.0  962  490  489.629937825  2.68552063264  0.0262379422304
0.0  962  507  507.411963658  2.73740063976  0.0488732770974
0.0  962  525  525.420165244  2.78448723354  0.0753276703634
0.0  962  544  543.592754242  2.87471099305  0.0520986370943
0.0  962  562  561.970118001  2.98970888925  0.0418200893197
0.0  962  581  580.558022273  3.09372706989  0.00408319496546
0.0  961  599  599.149254558  3.22039332525  -0.0179103846939
0.0  961  618  618.108084158  3.33592635642  -0.0352989446266
0.0  961  637  637.217283605  3.40651526102  -0.0420978176888
0.0  961  657  656.533422052  3.50085543706  -0.0513384302621
0.0  961  676  676.039161351  3.67486884196  -0.0305123531751
