# 4B
# Wave    1bT2bT3bT
16.000	0.5517
16.001	0.5517
16.002	0.5517
16.003	0.5517
16.004	0.5518
16.005	0.5518
16.006	0.5518
16.007	0.5518
16.008	0.5519
16.009	0.5519
16.010	0.5519
16.011	0.5520
16.012	0.5520
16.013	0.5520
16.014	0.5521
16.015	0.5521
16.016	0.5522
16.017	0.5522
16.018	0.5523
16.019	0.5523
16.020	0.5523
16.021	0.5524
16.022	0.5524
16.023	0.5525
16.024	0.5525
16.025	0.5526
16.026	0.5526
16.027	0.5527
16.028	0.5527
16.029	0.5528
16.030	0.5528
16.031	0.5529
16.032	0.5529
16.033	0.5530
16.034	0.5530
16.035	0.5531
16.036	0.5531
16.037	0.5532
16.038	0.5532
16.039	0.5533
16.040	0.5534
16.041	0.5534
16.042	0.5535
16.043	0.5535
16.044	0.5536
16.045	0.5536
16.046	0.5537
16.047	0.5538
16.048	0.5538
16.049	0.5539
16.050	0.5539
16.051	0.5540
16.052	0.5540
16.053	0.5541
16.054	0.5541
16.055	0.5541
16.056	0.5542
16.057	0.5542
16.058	0.5543
16.059	0.5543
16.060	0.5544
16.061	0.5544
16.062	0.5545
16.063	0.5545
16.064	0.5546
16.065	0.5546
16.066	0.5547
16.067	0.5547
16.068	0.5547
16.069	0.5548
16.070	0.5548
16.071	0.5549
16.072	0.5549
16.073	0.5549
16.074	0.5550
16.075	0.5550
16.076	0.5550
16.077	0.5551
16.078	0.5551
16.079	0.5551
16.080	0.5551
16.081	0.5552
16.082	0.5552
16.083	0.5552
16.084	0.5552
16.085	0.5552
16.086	0.5553
16.087	0.5553
16.088	0.5553
16.089	0.5553
16.090	0.5553
16.091	0.5554
16.092	0.5554
16.093	0.5554
16.094	0.5554
16.095	0.5554
16.096	0.5554
16.097	0.5554
16.098	0.5554
16.099	0.5554
16.100	0.5554
16.101	0.5554
16.102	0.5554
16.103	0.5554
16.104	0.5554
16.105	0.5554
16.106	0.5554
16.107	0.5554
16.108	0.5554
16.109	0.5554
16.110	0.5554
16.111	0.5554
16.112	0.5554
16.113	0.5554
16.114	0.5554
16.115	0.5554
16.116	0.5553
16.117	0.5553
16.118	0.5553
16.119	0.5553
16.120	0.5553
16.121	0.5553
16.122	0.5552
16.123	0.5552
16.124	0.5552
16.125	0.5552
16.126	0.5552
16.127	0.5551
16.128	0.5551
16.129	0.5551
16.130	0.5551
