0.19821162444113266, 0.18687782805429864
0.44336810730253357, 0.41809954751131206
0.6937406855439643, 0.6271493212669682
0.9441132637853951, 0.7538461538461537
1.1944858420268256, 0.8425339366515835
1.4500745156482862, 0.9153846153846152
1.7004470938897172, 0.9660633484162894
1.9508196721311475, 1.0104072398190045
2.201192250372578, 1.04841628959276
2.451564828614009, 1.0800904977375563
2.7019374068554396, 1.1212669683257916
2.95230998509687, 1.1561085972850678
3.202682563338301, 1.2162895927601807
